koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_teq,koi_insol,koi_model_snr
13.78109471,2.3188,756.0,0.545,1.42,402.0,6.17,112.8
213.258526,7.768,1992.3,0.037,2.72,202.0,0.39,36.1
31.8841473,6.122,910.0,0.938,3.7,563.0,23.82,25.3
22.18431824,3.0397,1593.0,0.032,3.18,546.0,21.06,87.6
0.559643825,0.677,1812.6,1.264,27.21,1860.0,2854.44,130.7
3.481657589,4.75315,347012.0,0.245,78.24,1485.0,1151.7,7428.7
8.55935323,4.303,148.8,0.744,1.21,921.0,169.77,20.4
1.353414369,13.416,610.2,1.202,216.31,3617.0,40561.5,100.8
0.990516282,2.019,101.6,0.989,3.52,2841.0,15469.83,20.4
30.1329298,5.172,1015.8,0.839,3.14,536.0,19.55,44.8
363.346158,4.911,896.0,0.29,22.36,537.0,19.65,10.7
13.75207851,2.8831,1215.6,0.836,2.81,556.0,22.57,36.8
4.292599454,4.73293,140032.0,0.89,64.04,1319.0,715.83,1329.6
1.728528176,3.682,197.6,0.787,5.07,2720.0,12977.86,26.2
2.305903447,3.3828,23268.7,0.003,39.04,3147.0,23214.46,511.7
1.46842648,6.6666,150998.0,0.633,40.3,1559.0,1402.93,622.8
1.219049953,1.477,53.5,0.0517,2.48,2948.0,17862.9,10.1
2.732767897,1.1102,613.1,0.748,1.42,687.0,52.68,27.0
25.836831272,6.32201,145045.0,0.899,50.72,587.0,28.08,3016.9
28.8431751,3.171,756.7,0.913,2.66,491.0,13.77,15.0
7.508818,6.5,70.1,0.025,1.02,1107.0,354.74,7.4
45.126216,6.656,373.1,0.49,2.32,604.0,31.54,17.1
37.590298548,4.3855,19938.9,0.38,14.39,573.0,25.53,929.0
2.25161215,2.1,23.9,0.647,1.14,2934.0,17529.42,9.2
1.87885327,3.302,120.9,0.513,0.97,1406.0,922.49,12.1
9.74048508,1.6993,121.4,0.89,0.95,673.0,48.52,25.8
42.9136635,5.227,160.6,0.403,3.19,810.0,101.56,18.2
11.04605365,4.799,308.3,0.064,1.8,869.0,134.66,24.3
365.709623,13.553,1033.4,0.338,26.93,604.0,31.42,15.1
1.878877205,5.8768,104026.0,1.005,109.55,2523.0,9554.79,525.4
5.41460536,33.787,4080.1,1.29,116.93,1737.0,2150.63,294.4
4.41746257,2.965,291.0,0.085,3.95,1810.0,2536.07,22.6
1.092066399,2.97608,401890.0,0.488,40.74,1164.0,432.44,1160.6
18.839487435,5.62797,182722.0,0.421,45.2,734.0,68.54,2003.1
83.4887405,6.21,955.4,0.42,2.95,411.0,6.76,24.7
7.07136119,2.757,65.7,0.658,0.63,719.0,63.11,22.4
38.3775486,5.588,724.2,0.468,2.82,529.0,18.53,34.7
17.067644,6.026,262.4,0.106,1.62,769.0,82.56,13.5
0.833980196,1.756,261.2,0.547,1.45,1816.0,2562.78,56.9
545.54618,6.944,177.7,0.4307,2.01,296.0,1.82,9.0
453.54212,17.026,861.0,0.633,9.23,390.0,5.45,48.8
2.113197701,3.46341,57315.5,0.909,50.13,1825.0,2624.42,1048.1
0.592562969,3.0869,1546.4,1.252,25.97,1967.0,3520.7,100.4
44.18938922,6.8151,4293.5,1.03,14.0,537.0,19.73,102.0
0.65355361,1.63,4595.9,1.226,22.95,1437.0,1004.07,217.4
6.17039154,2.116,502.9,0.1755,2.17,1029.0,264.63,19.0
12.51610549,4.853,263.0,0.023,1.87,848.0,122.54,22.6
1.27839331,6.343,19.5,0.201,0.86,2853.0,15656.19,15.2
2.945414866,2.702,968.7,0.002,38.32,3531.0,36765.85,47.5
4.4473549,18.99,203.6,0.98,1.52,954.0,195.56,25.9
29.7123181,70.3707,385.4,1.202,46.43,870.0,135.31,130.0
19.974485239,4.23479,40293.1,0.886,26.56,700.0,56.84,1398.8
401.5907,14.77,115.0,0.1752,1.01,256.0,1.02,11.9
29.02235217,4.0263,637.6,0.902,2.55,559.0,23.06,41.4
1.120997701,11.243,145.6,1.114,66.58,3992.0,60096.61,58.1
50.6985408,5.972,610.9,0.137,3.58,595.0,29.58,30.1
15.0539886,4.422,221.5,0.886,1.44,665.0,46.3,16.3
19.7243672,7.202,577.9,0.898,3.57,751.0,75.23,26.0
39.7529915,4.9641,549.3,0.046,2.37,568.0,24.54,40.9
5.826657508,2.9183,1539.1,0.033,4.09,1013.0,248.57,81.1
3.10762684,2.361,77.2,0.7,0.73,968.0,207.72,15.6
3.701765401,2.6061,288.3,0.713,1.63,1050.0,286.23,35.9
7.99144696,3.639,145.0,0.94,1.53,901.0,155.95,12.8
0.580725004,2.071,105.2,0.137,0.85,1939.0,3355.68,18.0
0.52205862,2.0847,1381.3,1.24,27.16,2022.0,3951.57,169.0
220.9290121,7.335,2456.5,0.826,5.24,299.0,1.89,70.4
35.164087,86.05,1528.9,1.227,62.03,756.0,77.33,38.3
69.72646639,3.7177,4491.2,0.019,11.65,613.0,33.3,300.7
39.6431552,6.5292,15663.8,0.062,10.98,472.0,11.74,690.3
27.07237655,6.9592,514.2,0.015,2.18,605.0,31.58,44.0
4.72941177,2.234,434.3,0.236,1.22,669.0,47.3,14.6
25.9518461,14.581,1058.5,1.22,22.32,521.0,17.37,65.8
1.89129338,5.677,33.8,0.373,0.42,1152.0,416.87,15.1
44.14599042,3.4015,4467.8,1.902,121.48,624.0,35.87,99.6
30.114681501,5.68713,87057.3,1.046,56.45,639.0,39.44,2858.1
267.911652,4.124,695.0,0.016,2.38,257.0,1.03,7.7
5.46091846,1.781,172.0,0.4,1.25,1106.0,353.34,21.2
35.9682692,2.839,269.7,0.883,2.95,674.0,48.68,21.0
36.5157639,3.6577,861.3,0.787,2.55,425.0,7.71,34.7
15.541358818,2.44433,10308.2,1.25,149.19,1174.0,448.22,773.4
23.1985852,9.821,224.7,0.305,2.61,793.0,93.34,28.2
1.250390814,3.7184,231167.0,0.73,101.37,2367.0,7420.89,2046.8
9.50158045,5.0701,443400.0,0.444,73.07,860.0,128.99,314.9
265.47847,10.28,1040.7,0.956,4.2,291.0,1.7,18.1
80.2321467,4.656,888.7,0.911,3.24,380.0,4.91,24.9
3.728732147,2.683,5226.5,0.558,6.02,1023.0,258.34,345.2
0.979161676,2.942,160.2,0.634,1.03,1548.0,1357.43,20.2
1.583160478,1.1935,732.6,0.897,3.27,1619.0,1625.93,97.7
20.09017037,4.154,1432.1,0.886,2.25,362.0,4.05,36.9
119.8401019,3.6796,5448.7,1.269,26.96,255.0,1.0,83.7
9.91724268,3.2241,457.9,0.786,2.85,903.0,157.41,38.8
3.867613816,5.36467,340908.0,0.553,69.23,1203.0,494.75,1379.1
1.01884975,3.233,30.9,0.2737,0.47,1754.0,2238.64,14.8
1.70192371,3.0271,49833.0,0.906,40.15,1704.0,1993.63,351.1
3.93246069,2.1763,455.5,0.416,1.65,894.0,151.31,30.6
11.25401871,4.759,433.4,0.603,2.42,888.0,147.13,17.0
4.48758768,2.874,112.0,0.532,1.37,1305.0,684.07,25.9
38.47876629,5.04169,23530.0,0.003,13.26,484.0,13.01,1077.8
0.93376131,3.747,55.6,0.312,0.61,1682.0,1891.81,10.5
9.47850818,6.154,184.6,0.112,1.47,946.0,189.14,26.7
0.7981968,2.22035,257616.0,0.67,62.38,1963.0,3497.4,453.9
3.42064689,1.767,356.8,0.92,2.27,1129.0,382.68,13.9
12.49340725,2.2614,715.7,0.594,2.2,649.0,42.08,76.2
4.305917719,5.61993,361389.0,0.549,71.49,1266.0,607.76,6104.8
15.2384539,19.292,7019.0,0.74,9.84,829.0,111.67,56.0
11.1317901,4.051,95.5,0.342,1.47,999.0,235.55,18.2
76.5369531,5.574,652.2,0.327,3.73,503.0,15.15,17.7
14.28228147,2.6588,983.2,0.019,1.82,446.0,9.38,44.7
4.532416322,3.2864,34953.0,1.183,62.25,1328.0,735.27,175.6
7.72768833,2.06,404.8,0.203,1.89,899.0,154.46,14.6
5.251918489,5.59653,296478.0,0.317,51.51,1060.0,299.43,6979.7
7.340714946,2.9987,8510.5,0.568,14.31,1155.0,421.03,856.3
20.849919614,13.7687,313094.0,13.715,2912.48,1099.0,345.25,1614.7
0.683082998,4.409,143.3,0.694,9.92,6757.0,492690.35,26.1
9.3789167,3.3427,563.5,0.671,2.03,803.0,98.22,42.6
81.221876,4.1135,9883.0,1.01,16.59,385.0,5.2,63.0
7.21636091,2.218,384.7,0.017,18.03,2146.0,5009.17,37.2
8.39140024,1.193,134.4,0.342,1.1,921.0,169.89,9.2
2.2127498,3.054,22.7,0.229,0.68,1801.0,2494.14,9.3
330.80879,21.669,274.8,0.92,2.13,290.0,1.67,24.4
1.104462494,1.0458,469.1,0.151,1.6,1397.0,898.79,35.3
14.199840087,5.98531,214604.0,0.772,85.76,907.0,159.99,1408.6
1.485710994,2.2874,20823.9,0.105,14.48,1562.0,1404.81,1176.6
157.82131,12.42,192.3,0.1495,1.59,377.0,4.75,6.9
17.946328114,8.15905,102994.0,0.774,66.65,845.0,120.63,3497.6
0.986620248,3.9722,1345.8,1.252,43.98,2308.0,6719.67,117.7
1.89134201,4.674,128.9,0.2376,0.92,1325.0,729.42,8.9
91.4999978,19.5818,65496.0,0.736,21.86,335.0,2.98,1018.4
0.573036404,1.3176,4174.5,0.9279,9.97,2376.0,7539.67,419.6
11.6370303,3.3372,604.3,0.066,2.9,857.0,127.46,36.4
186.59466,16.57,685.0,0.1328,2.66,338.0,3.07,8.8
20.172024672,3.1488,5368.1,0.334,6.24,564.0,24.0,226.8
4.42535097,3.504,179.0,0.177,1.63,1240.0,559.22,22.1
22.92886314,2.0831,908.9,0.805,2.08,416.0,7.09,21.3
14.8877665,4.981,252.5,0.795,1.96,831.0,112.85,28.4
1.5259105,3.114,83.9,0.986,2.63,2545.0,9917.8,14.3
250.4858,12.72,674.6,0.3157,2.1,246.0,0.86,13.2
53.7406575,47.2475,116722.0,0.386,25.44,398.0,5.93,3568.1
3.709870784,3.0694,2020.3,0.023,4.35,1151.0,415.1,116.1
1.210693626,1.434,159.1,0.597,0.99,1351.0,784.51,41.6
7.56126152,2.851,180.6,0.253,1.2,891.0,149.17,15.7
81.675841,11.53,143.4,0.3455,1.31,420.0,7.33,7.0
215.044269,3.517,351.1,0.121,1.89,306.0,2.07,8.7
369.181947,3.239,913.0,0.021,2.6,245.0,0.85,9.9
39.6034,6.487,572.7,0.166,2.22,497.0,14.47,25.8
232.822285,0.99,22617.0,1.2469,48.88,305.0,2.05,8.8
131.68018,14.73,2067.0,0.1224,5.96,444.0,9.15,9.2
1.072934147,4.50475,96883.0,1.009,81.42,2523.0,9590.04,949.0
0.393726813,2.95,564.6,1.1898,24.17,2705.0,12661.53,64.8
13.19720694,3.4872,2141.4,0.568,4.18,642.0,40.03,116.2
0.56256804,1.686,4.5,0.692,0.63,5127.0,164220.08,11.8
10.4188915,3.0069,670.0,0.856,3.17,855.0,126.48,42.1
13.47472742,2.5995,729.6,0.025,1.96,634.0,38.21,25.3
45.977861823,7.4493,23886.1,0.367,17.09,541.0,20.32,1283.6
615.81928,14.93,168.0,0.1794,1.24,221.0,0.56,11.0
144.551628,16.599,1035.2,0.887,3.06,303.0,1.99,27.1
19.515013291,4.59379,256442.0,0.692,53.03,588.0,28.31,1018.8
4.580346161,2.097,308.3,0.384,1.38,889.0,147.56,49.8
12.4261809,29.09,92.2,0.98,1.88,976.0,214.85,39.0
2.1032389,6.4774,24852.5,1.209,36.63,1238.0,555.0,625.1
0.934885365,1.4083,270.4,0.731,3.21,2080.0,4435.29,57.8
232.040326,12.235,290.8,0.61,2.05,327.0,2.71,15.2
10.6784787,2.307,201.0,0.271,1.12,712.0,60.7,9.4
15.120212531,3.50007,24616.5,1.199,33.11,605.0,31.61,928.2
33.2407985,4.675,341.9,0.231,1.51,486.0,13.17,20.4
508.807642,4.495,2127.0,0.016,39.59,595.0,29.54,14.8
21.570508432,13.8604,134176.0,0.388,63.68,923.0,171.91,8616.1
425.22927,6.76,829.0,0.1812,1.4,125.0,0.06,6.4
0.89879279,1.031,26.6,0.249,0.57,2116.0,4765.1,5.7
3.221785738,3.3411,46379.0,0.777,25.03,1357.0,800.37,336.4
2.274628199,4.52648,103972.0,0.986,104.26,2092.0,4536.51,2047.9
41.408316686,5.0264,22838.9,0.377,11.38,453.0,9.93,907.8
12.7319385,4.4157,11449.0,1.278,70.11,1145.0,405.75,69.9
6.38899658,3.5032,543.3,0.876,2.89,970.0,209.17,45.8
26.0692512,7.487,831.5,1.206,23.61,591.0,28.85,59.7
12.720298433,2.4599,283.6,0.805,1.37,589.0,28.37,12.7
14.97436238,2.4461,265.4,0.092,1.28,631.0,37.53,24.9
2.698021895,23.192,6721.2,1.3,52.51,1582.0,1481.76,647.1
2.48883033,4.268,51.4,0.696,0.64,1230.0,540.34,15.1
5.24364571,16.984,270.4,1.201,25.01,1149.0,411.58,45.6
185.103836,4.19,581.4,0.019,14.63,670.0,47.72,10.9
7.21203748,4.0491,950.4,0.012,3.32,1025.0,260.58,51.5
43.1312147,3.198,447.8,0.67,2.39,554.0,22.21,11.8
3.00725068,4.4302,285.8,0.897,1.56,1122.0,373.99,30.0
203.511886,3.671,167.1,0.3979,2.07,442.0,9.02,9.3
12.10968709,6.3461,284.7,0.924,2.98,1005.0,240.8,33.4
10.135401047,5.6831,256062.0,0.704,89.16,1035.0,270.76,4311.3
0.93374073,4.296,147.6,0.009,0.84,1371.0,831.95,13.4
4.28746668,1.5693,790.1,0.374,2.29,942.0,186.31,19.4
1.82708193,1.96401,1164.7,0.033,5.95,1877.0,2925.17,273.7
12.13070414,3.843,211.2,0.083,1.61,901.0,155.85,15.3
62.3026877,7.509,859.3,0.712,3.05,454.0,10.05,45.0
18.0116764,6.006,417.2,0.683,2.02,695.0,55.07,23.3
0.992798625,3.5065,582.5,1.219,29.26,1967.0,3519.47,79.1
4.05943749,3.245,105.4,0.914,2.11,1295.0,664.54,18.1
36.4772788,2.092,463.0,0.5298,1.65,427.0,7.89,5.8
31.1748311,3.79,200.2,0.016,1.31,585.0,27.62,17.0
204.74104758,20.5357,333804.0,0.596,97.39,404.0,6.3,2000.2
10.31453308,3.6641,2004.1,1.276,29.6,885.0,144.83,71.6
2.015152464,8.17997,561687.0,0.308,132.05,2107.0,4657.05,4129.6
4.994773558,4.48893,259761.0,0.416,62.69,1264.0,604.21,5742.0
19.94752741,1.756,861.3,0.094,2.52,625.0,36.14,16.0
0.710894157,1.0183,122.6,0.134,1.16,2098.0,4599.89,18.9
22.1334224,2.049,654.6,0.025,1.76,507.0,15.65,16.3
0.705455349,2.469,74.9,0.447,0.64,1693.0,1936.09,18.0
333.71634048,4.8236,420.2,0.093,3.53,362.0,4.05,3.1
16.0505464,3.171,94.4,0.135,0.81,630.0,37.12,14.6
116.025744,3.539,1361.0,0.017,37.99,893.0,150.02,18.5
0.50818743,3.433,54.9,0.779,1.26,3274.0,27312.92,29.1
15.65134872,4.1553,3104.0,1.267,118.33,1396.0,898.69,81.6
0.676990194,1.69459,20505.9,1.223,37.5,1919.0,3192.15,997.0
3.855603916,3.2179,16652.7,0.348,13.61,1212.0,508.65,1173.9
0.533000886,1.54684,4398.5,1.271,40.94,2429.0,8170.3,327.4
23.5541012,7.3,95.2,0.536,2.33,1381.0,859.63,29.9
8.144135648,8.88876,87880.8,0.222,56.52,1491.0,1169.67,6113.7
2.820190603,2.554,467.5,0.614,2.53,1367.0,824.92,64.2
0.684496369,2.263,28.4,0.501,1.12,2913.0,17099.5,16.3
11.93137992,3.639,122.1,0.412,0.56,415.0,7.0,14.7
11.20058855,4.562,219.9,0.956,1.7,808.0,100.91,19.2
102.653705,53.5887,687.3,1.184,39.16,562.0,23.66,82.1
151.8851881,12.091,360.6,0.788,2.47,378.0,4.81,46.3
2.659418888,6.98414,305233.0,0.634,61.52,1352.0,789.69,5776.1
405.32064,7.77,561.7,0.2964,1.34,166.0,0.18,6.2
137.8645881,1.922,2363.0,1.265,15.9,170.0,0.2,28.2
4.17939037,2.647,172.8,0.317,1.52,1194.0,478.98,16.1
23.6272223,7.9,154.6,0.711,3.84,1358.0,804.44,65.8
2.115510941,7.2877,415163.0,0.492,191.42,2701.0,12609.03,1351.5
0.898932836,2.437,61.1,0.565,1.51,2489.0,9056.7,22.3
4.34195312,2.598,73.3,0.118,0.94,1236.0,552.7,10.6
1.75649346,3.429,27.5,0.242,1.62,2745.0,13425.76,13.3
342.315407,12.476,719.7,0.1974,3.15,304.0,2.03,13.3
0.695954898,1.469,318.1,0.103,2.58,2740.0,13264.33,8.5
126.55719,8.079,366.4,0.965,4.59,524.0,17.85,24.8
1.33259095,4.947,105.5,0.711,1.14,1776.0,2349.35,13.6
1.89131005,5.687,155.6,1.035,6.4,1590.0,1507.16,18.7
373.60683,8.752,534.8,0.588,2.5,271.0,1.28,9.3
2.71603664,1.744,98.5,0.44,1.05,1360.0,807.43,13.1
5.52418625,2.826,491.0,0.492,2.25,976.0,214.86,20.7
12.8177012,3.465,75.6,0.0006,1.21,999.0,235.16,8.0
2.954598,24.79,337.8,1.3662,89.95,2148.0,5028.39,18.1
15.926990634,11.5142,394232.0,1.368,93.94,566.0,24.16,3458.3
15.77111067,5.0574,547.1,0.009,2.62,752.0,75.61,123.2
1.14073528,2.394,13.5,0.768,0.68,3190.0,24512.67,7.8
8.25980352,2.928,298.4,0.161,1.35,714.0,61.43,18.3
59.7371443,8.0006,566.4,0.005,2.84,520.0,17.26,43.5
4.29388808,3.618,110.6,0.272,1.68,1532.0,1302.16,17.9
0.772803664,1.368,290.2,0.199,1.11,1365.0,826.03,8.5
1.33255801,4.74,48.7,0.397,0.62,1443.0,1025.1,8.7
2.178154348,3.4874,428.6,1.21,22.22,1392.0,886.88,93.0
3.64830183,1.9985,371.7,0.063,1.33,860.0,129.44,19.9
0.9439372,7.27446,279437.0,0.681,88.91,2273.0,6347.81,6351.7
199.66876,8.996,251.9,0.046,1.45,305.0,2.06,13.9
6.164876,3.262,55.8,0.646,0.79,1021.0,256.35,14.4
0.497581917,1.46,140.6,0.328,0.76,1801.0,2487.04,17.1
22.4685309,3.034,242.3,1.032,20.05,1040.0,276.85,21.3
0.537839241,2.169,23.5,0.2589,1.49,4061.0,64294.62,12.4
42.2625935,4.465,692.2,0.962,12.62,855.0,126.27,40.7
4.29263699,2.7,61.4,0.454,0.68,991.0,227.69,11.4
6.0404622,1.98,241.0,0.508,1.3,841.0,118.56,14.9
1.009671584,4.37759,155117.0,0.864,125.31,3287.0,27692.04,1440.7
17.4453935,6.39,501.7,1.254,32.01,770.0,83.11,16.4
0.569961046,1.446,44.2,0.343,1.04,2743.0,13463.04,18.9
438.81524,6.75,332.8,0.108,1.36,202.0,0.39,9.2
6.12810722,2.824,2336.0,1.159,39.52,1513.0,1237.9,17.5
2.403640701,1.4012,74.9,0.918,1.24,1489.0,1164.85,16.3
3.543919702,1.8717,507.0,0.022,1.21,652.0,42.68,38.2
27.5722144,5.256,296.3,0.562,1.94,636.0,38.62,20.0
1.958577398,2.388,453.0,0.59,1.8,1252.0,579.19,24.5
15.28467725,6.0768,321.3,0.774,2.7,852.0,124.4,38.1
0.82206761,3.8281,26189.8,1.216,91.21,2941.0,17747.85,486.3
12.425866431,29.1428,257.9,0.977,2.12,741.0,71.19,62.2
1.19550618,3.337,26.9,0.483,0.78,2152.0,5062.04,13.3
2.09227115,2.4062,207.6,0.271,2.06,1648.0,1746.66,30.0
0.525426427,1.0801,324.6,0.113,1.45,2069.0,4349.62,63.6
1.44445234,0.9753,200.7,0.162,2.03,1800.0,2479.44,20.9
5.851520671,3.11058,33003.6,0.211,14.62,901.0,155.89,1630.4
3.696121272,2.463,383.4,0.016,1.78,1095.0,340.33,130.0
13.1829329,3.594,518.0,0.016,1.84,661.0,45.19,13.8
3.518356021,6.90375,316750.0,0.593,64.49,1266.0,606.41,3217.6
256.846143,6.289,1706.0,99.85,46743.4,506.0,15.52,14.9
52.09081627,8.6388,2894.1,0.065,7.14,592.0,29.07,243.5
1.08195208,4.807,33.6,0.257,0.47,1526.0,1275.68,12.4
3.89524296,1.689,189.0,0.224,1.13,956.0,197.66,16.2
19.221388942,4.79843,74284.0,1.065,49.29,698.0,55.97,2317.0
5.53609368,2.2942,1223.3,0.791,2.2,566.0,24.23,22.6
1.81993557,2.43,109.1,0.768,0.66,907.0,159.62,10.1
12.3935651,3.8896,916.6,0.883,2.66,677.0,49.68,35.8
21.81295996,4.3791,1175.4,0.053,3.38,639.0,39.33,37.8
21.3851584,4.0819,663.9,0.518,2.17,574.0,25.63,67.3
2.6658312,5.771,40.8,0.864,0.99,1663.0,1807.48,12.4
15.0447098,5.823,97.9,0.022,1.51,931.0,177.24,23.4
158.6850022,11.5372,898.3,0.034,3.08,350.0,3.53,97.4
1.854493861,4.2367,1287.3,1.279,29.39,1291.0,657.94,108.2
152.15144795,26.8612,151815.0,0.857,53.89,362.0,4.04,2163.4
2.42803503,3.045,73.8,0.057,0.85,1516.0,1249.87,8.8
2.94194296,2.056,278.0,0.03,1.22,988.0,225.15,18.2
1.57017249,2.257,158.4,0.085,0.82,1232.0,543.06,10.2
6.770300385,2.0844,1304.0,0.838,2.77,812.0,102.87,50.8
44.9851885,4.164,617.8,0.664,2.09,433.0,8.34,12.7
63.52017525,17.1759,32548.4,0.375,77.1,745.0,72.92,1708.1
0.962815183,2.581,20.7,0.0916,1.12,3152.0,23331.88,12.1
36.1826854,4.2546,9471.7,1.267,56.41,635.0,38.4,124.1
2.55315031,1.849,185.3,0.32,1.25,1312.0,699.7,15.4
7.972510087,2.9754,3139.0,0.739,3.22,497.0,14.45,206.7
0.947738312,1.206,202.2,0.022,0.88,1229.0,537.85,13.9
28.297207229,3.94247,23193.1,1.227,54.15,713.0,60.99,2360.6
0.708726708,0.753,313.6,0.28,0.92,1302.0,684.35,13.4
14.97031664,5.884,290.5,0.352,2.53,883.0,143.33,28.9
8.8111022,5.0683,401.1,1.223,63.66,1399.0,904.92,76.8
0.692239369,2.91121,62962.0,1.074,67.05,2594.0,10725.15,469.2
2.751566365,5.2403,72609.0,1.041,42.98,1171.0,445.35,180.0
15.801100028,6.37505,37545.0,0.512,15.61,614.0,33.6,1642.2
17.855221681,7.41287,9065.2,0.075,13.16,911.0,163.04,915.7
1.985586627,2.53163,72584.2,0.804,105.22,2796.0,14480.75,1594.1
1.68207624,1.519,54.7,0.56,1.01,1980.0,3646.1,11.1
1.682695938,1.3867,703.8,0.025,1.23,750.0,74.7,75.4
2.95600563,2.6717,76.1,0.408,0.81,1211.0,509.55,35.5
471.65421,3.456,479.7,0.85,4.11,313.0,2.26,12.5
48.79936881,8.80873,324547.0,0.622,67.36,525.0,17.9,1151.6
0.96807117,1.677,104.8,0.53,0.72,1487.0,1157.58,15.4
41.19725502,4.6297,2213.9,0.045,3.86,439.0,8.76,51.2
5.59187448,1.6782,236.4,0.82,104.18,4793.0,124810.93,31.9
5.088582739,7.6066,448.9,1.195,46.02,1786.0,2400.3,40.3
20.8341497,4.522,803.1,0.269,2.26,563.0,23.82,26.2
0.866344816,1.9188,233.6,0.318,6.85,3569.0,38575.44,46.5
2.53470797,20.143,328.2,1.187,50.25,2117.0,4744.68,99.5
20.30303506,4.5038,533.4,0.793,2.16,630.0,37.12,44.7
1.25483232,2.67,117.6,0.547,2.89,2748.0,13493.55,11.4
84.5733346,5.762,891.6,0.024,2.59,366.0,4.26,20.4
1.679585725,7.34648,101786.0,0.97,28.99,970.0,209.45,1884.3
1.94468659,18.22,455.5,1.1592,69.59,3334.0,29219.04,17.1
0.928310036,1.1899,376.2,0.181,1.16,1115.0,365.72,22.6
0.933747395,4.798,30.9,0.541,1.24,2596.0,10738.05,26.7
36.4337867,4.388,406.8,0.25,2.2,561.0,23.35,16.2
2.897432135,3.1793,1223.7,0.967,14.35,2170.0,5240.0,73.9
145.5624926,5.4126,2931.6,1.274,40.15,387.0,5.33,58.1
20.7106853,42.737,1003.0,1.252,89.55,1246.0,570.64,154.4
3.98216698,2.396,381.3,0.775,3.32,1374.0,842.48,27.1
0.655094658,6.159,372.0,1.22,26.41,2173.0,5290.98,59.5
5.60473115,2.885,210.0,0.221,1.11,866.0,132.98,11.9
5.349791,4.279,88.8,0.867,1.29,1156.0,422.79,23.3
6.82778157,2.3726,545.8,0.336,1.34,577.0,26.31,32.2
456.5734,5.465,397.5,0.1768,7.88,413.0,6.88,7.6
9.1447861,5.422,268.8,0.742,1.63,843.0,119.61,14.9
176.17377,14.58,349.9,0.2545,1.76,323.0,2.57,8.2
1.387206724,3.82527,151432.0,0.856,103.41,2619.0,11126.98,1752.6
99.673478,0.968,2496.0,11.6846,576.14,262.0,1.11,12.6
5.36652724,8.367,3122.5,0.985,7.97,982.0,219.72,50.7
153.979362,9.028,792.5,0.036,2.53,330.0,2.82,16.1
15.3626052,3.736,468.3,0.25,1.8,608.0,32.23,19.7
393.946106,6.012,747.5,0.9691,18.07,440.0,8.83,10.9
12.4253356,27.49,374.4,0.966,2.02,683.0,51.57,35.4
10.61345333,0.9829,150.2,0.535,1.77,987.0,224.63,20.0
11.320287875,4.82219,243413.0,0.526,59.23,928.0,175.69,1539.9
5.874197307,4.26585,205698.0,0.7,59.2,1112.0,361.15,2200.0
452.10093,12.69,464.0,0.1063,2.08,254.0,0.99,6.2
0.983304511,1.78,79.9,0.477,1.1,2121.0,4774.53,10.1
18.5525162,4.385,771.5,0.78,2.53,612.0,33.14,17.2
5.1233204,2.7466,286.2,0.308,1.65,994.0,231.12,25.1
8.0970583,5.699,680.7,0.959,4.83,1203.0,495.31,76.4
10.26782676,6.02685,247175.0,0.277,73.59,1136.0,393.02,5758.7
0.566798676,2.777,59.9,0.01,0.68,2051.0,4160.07,12.8
7.23858162,3.1199,268.2,0.147,1.34,816.0,104.51,41.6
5.95958637,2.899,133.1,0.26,1.02,897.0,153.48,16.1
11.13127159,4.2372,211.2,0.01,2.06,952.0,194.31,36.8
4.77466043,3.804,54.3,0.03,0.81,1137.0,395.06,15.5
386.828262,5.045,1024.9,0.953,6.54,340.0,3.15,19.7
11.08956602,6.2877,148.1,0.02,3.51,1422.0,965.62,38.9
17.844323157,5.07999,222364.0,0.757,90.67,874.0,138.25,4456.6
13.89963233,3.5791,1121.7,0.777,2.46,521.0,17.37,98.2
1.141877248,4.33931,309490.0,0.598,88.62,2184.0,5358.79,2036.3
19.57783279,1.9857,432.6,0.694,1.96,621.0,35.14,37.2
0.705891195,5.281,15.0,0.511,1.0,4884.0,134291.26,32.9
1.34062901,3.076,69.5,0.531,0.82,1678.0,1876.57,13.1
17.329965871,8.43812,252721.0,0.705,42.58,548.0,21.34,1938.7
3.14051153,8.2806,1444.4,1.251,31.01,1306.0,689.48,139.5
0.566792936,2.846,23.0,0.467,0.79,3114.0,22251.32,14.3
10.10176739,2.1267,601.7,1.251,26.09,829.0,111.86,28.8
2.489550708,2.84685,29838.9,1.185,36.91,1281.0,636.43,443.6
30.6528935,4.99,269.7,0.682,2.86,780.0,87.69,17.4
73.506021,5.734,485.6,0.473,2.37,471.0,11.66,11.3
14.37457572,4.7892,335.8,0.035,1.94,779.0,87.24,55.2
5.88350251,2.556,217.7,0.362,1.27,949.0,192.09,11.9
3.895936525,2.3111,8544.8,0.524,7.34,1005.0,241.62,370.8
25.9493253,12.17,354.5,0.655,1.04,409.0,6.62,13.1
5.889372452,4.94674,56841.0,0.403,50.78,1695.0,1951.4,4146.7
125.0426,8.99,104.3,0.5215,1.2,416.0,7.06,6.4
5.24372504,17.136,234.4,1.201,20.41,1017.0,253.25,51.6
9.439459486,2.8979,3036.1,0.049,4.16,686.0,52.32,175.2
1.433262145,5.6316,1849.5,0.933,5.67,1769.0,2319.46,159.3
569.934135,4.1904,18904.0,0.919,38.98,296.0,1.81,66.7
1.36293943,10.32,54.4,1.13,31.28,2630.0,11346.02,15.8
